bit_size,use_features,use_chirality,radius,activities,metric,metric_op,metric_val,min_cmpds,k,boosters,inferred,corrcoef,test1_labels,test2_labels
2048,false,false,11,"KD, KI",r2,min,-0.5,30,5,274,103,0.31977596853312373,0.3027781355840305,0.3349065871608116
2048,false,false,3,"KD, KI, EC50",r2,min,-0.5,30,5,280,105,0.29926124094286605,0.26742942551465293,0.33225141306937866
2048,true,true,2,"KD, KI",r2,min,-1.0,30,5,279,100,0.33265468545460186,0.3752285374016018,0.26838504827684495
2048,false,false,11,"KD, KI",r2,min,-1.0,30,5,279,100,0.3211319582766476,0.3030973531503014,0.3369377833175536
2048,false,false,3,"KD, KI, EC50",r2,min,-1.0,30,5,282,103,0.30274580685533825,0.2693576968805091,0.33714468004472614
2048,false,false,2,"KD, KI, EC50",r2,min,-1.0,30,5,284,101,0.31273556167664196,0.2813664575609654,0.34022218397536397
2048,false,false,11,"KD, KI, EC50",r2,min,-1.0,30,5,283,102,0.29734092848284654,0.28260415941303174,0.30993186807526396
2048,false,false,3,"KD, KI",r2,min,-1.0,30,5,277,100,0.33678412978823374,0.310054833575295,0.363575376965715
2048,true,true,1,"KD, KI",r2,min,-1.0,30,5,279,100,0.3117624586195788,0.3025277618007145,0.32411351974566405
2048,false,false,5,"KD, KI, EC50",r2,min,-1.0,30,5,283,101,0.3017119498421245,0.2589599852537606,0.3499093018406819
2048,true,true,3,"KD, KI, EC50, IC50",r2,min,-1.0,30,5,359,71,0.3161008937017391,0.2795252753249102,0.3514824560406849
2048,false,false,7,"KD, KI, EC50",r2,min,-1.0,30,5,281,104,0.28922990842276547,0.25266780220017077,0.3283925599109939
2048,false,false,1,"KD, KI",r2,min,-1.0,30,5,279,100,0.3102901033082499,0.311195474582799,0.30884800233679766
2048,false,false,11,"KD, KI, EC50, IC50",r2,min,-1.0,30,5,360,71,0.35228150289199217,0.3467511226601702,0.35715189979885337
2048,false,false,9,"KD, KI, EC50, IC50",r2,min,-1.0,30,5,358,71,0.3322730714467498,0.3216427102180704,0.3443394026658399
2048,false,false,5,"KD, KI, EC50, IC50",r2,min,-1.0,30,5,360,71,0.35394515229881846,0.3420016124954076,0.35780725111225586
2048,true,true,1,"KD, KI, EC50, IC50",r2,min,-1.0,30,5,360,71,0.3365664520649253,0.3405721726547279,0.3272801949469703
2048,true,true,2,"KD, KI, EC50, IC50",r2,min,-0.5,30,5,355,73,0.32526899512837326,0.2989982659553764,0.3460782164896496
2048,false,false,1,"KD, KI, EC50, IC50",r2,min,-0.5,30,5,359,72,0.3755648317724716,0.35958541469235383,0.38939813316716354
2048,false,false,7,"KD, KI",r2,min,-0.5,30,5,275,100,0.29560732917875177,0.26731869352506193,0.32397283491473966
2048,false,false,2,"KD, KI, EC50, IC50",r2,min,-0.5,30,5,355,75,0.3686579698791941,0.3610682464520855,0.36912226339942245
2048,false,false,3,"KD, KI, EC50, IC50",r2,min,-0.5,30,5,356,72,0.33740303176161035,0.3359059128779772,0.3393380362483736
2048,false,false,1,"KD, KI, EC50",r2,min,-0.5,30,5,277,107,0.30594781999327436,0.2849735558951004,0.3261303563144608
2048,false,false,9,"KD, KI",r2,min,-0.25,30,5,260,109,0.2914597031040139,0.233804198684805,0.3532894226897587
2048,true,true,3,"KD, KI",r2,min,-0.25,30,5,265,110,0.32128114073551367,0.3322757207032916,0.3000548765141017
2048,false,false,5,"KD, KI",r2,min,-0.25,30,5,269,103,0.32722574743528204,0.2826761507122139,0.37674865810660635
2048,true,true,2,"KD, KI",r2,min,-0.25,30,5,260,110,0.3343973959819229,0.3730156026219033,0.274564727204299
2048,false,false,11,"KD, KI",r2,min,-0.25,30,5,260,111,0.31916205556403976,0.30521960723474684,0.3299555197413832
2048,false,false,3,"KD, KI, EC50",r2,min,-0.25,30,5,273,110,0.3042742577459509,0.27689616159923386,0.33029067728402045
2048,false,false,2,"KD, KI, EC50",r2,min,-0.25,30,5,272,110,0.3044449623616846,0.2763895048810808,0.3272563055822558
2048,false,false,11,"KD, KI, EC50",r2,min,-0.25,30,5,264,113,0.2928357272210338,0.28552075929382287,0.2981365984736722
2048,false,false,3,"KD, KI",r2,min,-0.25,30,5,268,105,0.33603994692686806,0.31456269043063934,0.35642546378156775
2048,false,false,2,"KD, KI, EC50",r2,min,-0.5,30,5,280,104,0.30796099108353686,0.2769326819614653,0.3344763247204468
2048,false,false,11,"KD, KI, EC50",r2,min,-0.5,30,5,279,103,0.29578750004841853,0.2820020398143059,0.307670334395387
2048,false,false,3,"KD, KI",r2,min,-0.5,30,5,275,101,0.34035541482116743,0.31422974256382574,0.3659366714841812
2048,true,true,1,"KD, KI",r2,min,-0.5,30,5,276,102,0.30839243600084626,0.2996709581131746,0.31965760635169876
2048,false,false,5,"KD, KI, EC50",r2,min,-0.5,30,5,277,104,0.29460896025976413,0.2569389063732627,0.3369813381351101
2048,true,true,3,"KD, KI, EC50, IC50",r2,min,-0.5,30,5,357,73,0.3144896730413422,0.2736877498925158,0.3551161395606062
2048,false,false,7,"KD, KI, EC50",r2,min,-0.5,30,5,281,104,0.28922990842276547,0.25266780220017077,0.3283925599109939
2048,false,false,1,"KD, KI",r2,min,-0.5,30,5,275,102,0.32934980504345346,0.3327025921454518,0.32518991383691753
2048,false,false,11,"KD, KI, EC50, IC50",r2,min,-0.5,30,5,353,77,0.3420395374185953,0.338624674750221,0.3450967705524682
2048,false,false,9,"KD, KI, EC50, IC50",r2,min,-0.5,30,5,356,72,0.33144254509794197,0.32177086912665903,0.3426365550119772
2048,false,false,5,"KD, KI, EC50, IC50",r2,min,-0.5,30,5,359,72,0.3536354089195292,0.3420297336852244,0.3575251541384203
2048,true,true,1,"KD, KI, EC50, IC50",r2,min,-0.5,30,5,356,73,0.340154019827589,0.34714455547893075,0.3269156911647598
2048,false,false,7,"KD, KI, EC50, IC50",r2,min,-0.5,30,5,357,73,0.34601165324575844,0.33735248705144244,0.34754761570410775
2048,false,false,9,"KD, KI, EC50",r2,min,-0.5,30,5,277,106,0.29154045672241496,0.26473498079698143,0.31952290413216056
2048,false,false,2,"KD, KI",r2,min,-0.5,30,5,273,105,0.3378619761397316,0.32783974081178074,0.3469428724555462
2048,true,true,1,"KD, KI",r2,min,-0.25,30,5,264,109,0.30221705209290617,0.28785148402656907,0.31910984960270056
2048,false,false,5,"KD, KI, EC50",r2,min,-0.25,30,5,268,108,0.2945546006420545,0.2581650897872489,0.3359645405616683
2048,true,true,3,"KD, KI, EC50, IC50",r2,min,-0.25,30,5,348,78,0.3149178046388468,0.2766359399573574,0.3515794732134152
2048,false,false,7,"KD, KI, EC50",r2,min,-0.25,30,5,271,111,0.2819714513061626,0.2548670018792713,0.309951826836526
2048,false,false,1,"KD, KI",r2,min,-0.25,30,5,263,108,0.330259330607159,0.33615008220093995,0.3228624735255947
2048,false,false,11,"KD, KI, EC50, IC50",r2,min,-0.25,30,5,349,77,0.34227025820602025,0.3371798135644384,0.3458344023802207
2048,false,false,9,"KD, KI, EC50, IC50",r2,min,-0.25,30,5,353,75,0.3300470385332393,0.32169280590655946,0.3407540953589511
2048,false,false,5,"KD, KI, EC50, IC50",r2,min,-0.25,30,5,356,74,0.3526264665684955,0.3420183622751345,0.35689668526970325
2048,true,true,1,"KD, KI, EC50, IC50",r2,min,-0.25,30,5,350,78,0.3344875596607762,0.3476383677820773,0.31510528837587576
2048,false,false,7,"KD, KI, EC50, IC50",r2,min,-0.25,30,5,349,78,0.3423365967311336,0.3356940551709857,0.3421823962136204
2048,false,false,9,"KD, KI, EC50",r2,min,-0.25,30,5,271,109,0.2885979812654059,0.2647895328133462,0.31200061862327044
2048,false,false,2,"KD, KI",r2,min,-0.25,30,5,262,110,0.332339225851368,0.32900100734355425,0.334406457175747
2048,true,true,2,"KD, KI, EC50, IC50",r2,min,-0.25,30,5,347,78,0.32517858311134434,0.30109944146344814,0.34296007547310525
2048,false,false,1,"KD, KI, EC50, IC50",r2,min,-0.25,30,5,352,77,0.37201133576948486,0.3597203349618474,0.38096572667654865
2048,false,false,7,"KD, KI",r2,min,-0.25,30,5,264,105,0.29389404161048716,0.2675105093522801,0.31817587174975365
2048,false,false,9,"KD, KI",r2,min,,60,5,202,142,0.280043693333957,0.23164846514505197,0.3326511731722088
2048,true,true,3,"KD, KI",r2,min,,60,5,202,142,0.28307244813968563,0.2896513225095531,0.2657643614928339
2048,false,false,5,"KD, KI",r2,min,,60,5,202,142,0.28267413936691704,0.2456752706068365,0.3206623024429167
2048,true,true,2,"KD, KI",r2,min,,60,5,202,142,0.29589973905714206,0.32991131315233585,0.23673796250108753
2048,false,false,11,"KD, KI",r2,min,,60,5,202,142,0.28532994445061804,0.27095794443842924,0.29551617408800746
2048,false,false,3,"KD, KI, EC50",r2,min,,60,5,206,144,0.2911417794298627,0.2552223579528948,0.32442954486553455
2048,false,false,2,"KD, KI, EC50",r2,min,,60,5,206,144,0.2800489056737256,0.27464353619444665,0.2790631300606136
2048,false,false,11,"KD, KI, EC50",r2,min,,60,5,206,144,0.2764947695937577,0.2637533118188764,0.2861613488072943
2048,false,false,3,"KD, KI",r2,min,,60,5,202,142,0.302572875969168,0.272368670251545,0.33300170293148146
2048,true,true,1,"KD, KI",r2,min,,60,5,202,142,0.29652852175642563,0.29685628028995986,0.29102756046930955
2048,false,false,5,"KD, KI, EC50",r2,min,,60,5,206,144,0.30025230795344915,0.26586537178543257,0.33702398880142287
2048,true,true,3,"KD, KI, EC50, IC50",r2,min,,60,5,293,107,0.3072537989296702,0.26930636863658663,0.34427382988463984
2048,false,false,7,"KD, KI, EC50",r2,min,,60,5,206,144,0.26850901768687674,0.22977267886327088,0.31369458818933255
2048,false,false,1,"KD, KI",r2,min,,60,5,202,142,0.29276031383043627,0.31064744430762437,0.27129947307222085
2048,false,false,11,"KD, KI, EC50, IC50",r2,min,,60,5,293,107,0.3391158591423629,0.33721555379991014,0.33741701365886606
2048,false,false,2,"KD, KI, EC50, IC50",r2,min,-0.25,30,5,351,78,0.36397175285059485,0.358584439269596,0.36092901930028165
2048,false,false,3,"KD, KI, EC50, IC50",r2,min,-0.25,30,5,352,76,0.33866461630789996,0.33755514976781414,0.34085904466137584
2048,false,false,1,"KD, KI, EC50",r2,min,-0.25,30,5,268,112,0.2989839601897828,0.27727927581329564,0.3201684727133962
2048,false,false,9,"KD, KI",r2,min,0.0,30,5,214,141,0.273311250378341,0.237061557561096,0.3098623701075835
2048,true,true,3,"KD, KI",r2,min,0.0,30,5,221,136,0.2969360532527295,0.3030039305303579,0.2722074262525748
2048,false,false,5,"KD, KI",r2,min,0.0,30,5,220,135,0.2939407523421623,0.2696058057728593,0.3164789049172479
2048,true,true,2,"KD, KI",r2,min,0.0,30,5,214,142,0.29656186275422836,0.3368767541720049,0.22499430322721758
2048,false,false,11,"KD, KI",r2,min,0.0,30,5,211,147,0.29908910471348277,0.2975397602296461,0.2911144800733671
2048,false,false,3,"KD, KI, EC50",r2,min,0.0,30,5,225,138,0.2999930336533688,0.2807670116514313,0.3103594508711957
2048,false,false,2,"KD, KI, EC50",r2,min,0.0,30,5,216,146,0.28555021292041594,0.2700985737805046,0.2959938713593029
2048,false,false,11,"KD, KI, EC50",r2,min,0.0,30,5,225,137,0.29736196225318434,0.2943418310272029,0.2965607391851027
2048,false,false,3,"KD, KI",r2,min,0.0,30,5,214,143,0.31184718563818203,0.31581086662791935,0.30213171063042266
2048,true,true,1,"KD, KI",r2,min,0.0,30,5,207,147,0.28495587608714656,0.2902471577918112,0.2737028952719536
2048,false,false,5,"KD, KI, EC50",r2,min,0.0,30,5,216,145,0.29342773108598835,0.27205901126448784,0.3165753509731931
2048,true,true,3,"KD, KI, EC50, IC50",r2,min,0.0,30,5,321,91,0.3053662373028495,0.2715854232251316,0.3350842909252289
2048,false,false,7,"KD, KI, EC50",r2,min,0.0,30,5,219,143,0.2778640856709669,0.2465509893523608,0.31367161043543756
2048,false,false,1,"KD, KI",r2,min,0.0,30,5,204,149,0.3379321045305315,0.3656506533428565,0.3014317909445843
2048,false,false,11,"KD, KI, EC50, IC50",r2,min,0.0,30,5,318,94,0.3317688285557622,0.33397931073469606,0.32625972862099156
2048,false,false,9,"KD, KI, EC50, IC50",r2,min,0.0,30,5,320,98,0.3133783389995231,0.30948527281987764,0.31928464463236117
2048,false,false,5,"KD, KI, EC50, IC50",r2,min,0.0,30,5,317,98,0.3227370445482378,0.3104892298450113,0.32613057632171816
2048,true,true,1,"KD, KI, EC50, IC50",r2,min,0.0,30,5,318,97,0.31332243372313084,0.33804115921468514,0.2774331567615565
2048,false,false,7,"KD, KI, EC50, IC50",r2,min,0.0,30,5,317,98,0.34000311348476303,0.3310108851953271,0.3432980884679828
2048,false,false,9,"KD, KI, EC50",r2,min,0.0,30,5,222,141,0.28393432391803297,0.2681508427430463,0.29818442744837204
2048,false,false,2,"KD, KI",r2,min,0.0,30,5,213,144,0.3122347342930766,0.3275166352036569,0.29049665934039076
2048,true,true,2,"KD, KI, EC50, IC50",r2,min,0.0,30,5,317,99,0.2990481360848902,0.27792873170703025,0.3110829020757783
2048,false,false,1,"KD, KI, EC50, IC50",r2,min,0.0,30,5,318,99,0.35266335299989937,0.33927124482788756,0.3614920980357195
2048,false,false,7,"KD, KI",r2,min,0.0,30,5,221,138,0.29052138089087687,0.27612586765909336,0.3029957527010095
2048,false,false,2,"KD, KI, EC50, IC50",r2,min,0.0,30,5,325,91,0.35061619040655806,0.341752962834492,0.35268277425841166
2048,false,false,3,"KD, KI, EC50, IC50",r2,min,0.0,30,5,315,98,0.32513056269641494,0.30985851127841463,0.3389385273246213
2048,false,false,1,"KD, KI, EC50",r2,min,0.0,30,5,213,147,0.30214569302299,0.2803474950659397,0.32205435286509426
2048,false,false,9,"KD, KI, EC50, IC50",r2,min,,60,5,293,107,0.3366590025271075,0.32245213078926216,0.35120696077626906
2048,false,false,5,"KD, KI, EC50, IC50",r2,min,,60,5,293,107,0.34419462673427165,0.325684341260194,0.35794103831318697
2048,true,true,1,"KD, KI, EC50, IC50",r2,min,,60,5,293,107,0.3239418990449599,0.3322004994789651,0.31227050474224066
2048,false,false,7,"KD, KI, EC50, IC50",r2,min,,60,5,293,107,0.33808073281189965,0.321866805881662,0.34786161534395454
2048,false,false,9,"KD, KI, EC50",r2,min,,60,5,206,144,0.27267805792055433,0.2508251486537738,0.29409960846793975
2048,false,false,2,"KD, KI",r2,min,,60,5,202,142,0.28403764707444545,0.2881785677532465,0.2760166744485886
2048,true,true,2,"KD, KI, EC50, IC50",r2,min,,60,5,293,107,0.3166481083929392,0.2806956236907908,0.3462321603734537
2048,false,false,1,"KD, KI, EC50, IC50",r2,min,,60,5,293,107,0.3697379447753802,0.3441336891155065,0.39321080772964767
2048,false,false,7,"KD, KI",r2,min,,60,5,202,142,0.2647072321386401,0.235496394441377,0.29472327676990423
2048,false,false,2,"KD, KI, EC50, IC50",r2,min,,60,5,293,107,0.36567765520117024,0.34795582462307684,0.3778306274394926
2048,false,false,3,"KD, KI, EC50, IC50",r2,min,,60,5,293,107,0.3366130473001328,0.3342059777245745,0.3368370721057154
2048,false,false,1,"KD, KI, EC50",r2,min,,60,5,206,144,0.2845625759845587,0.27402933964129833,0.28942866486893737
2048,false,false,9,"KD, KI",r2,min,-2.0,60,5,202,142,0.280043693333957,0.23164846514505197,0.3326511731722088
2048,true,true,3,"KD, KI",r2,min,-2.0,60,5,202,142,0.28307244813968563,0.2896513225095531,0.2657643614928339
2048,false,false,5,"KD, KI",r2,min,-2.0,60,5,202,142,0.28267413936691704,0.2456752706068365,0.3206623024429167
2048,true,true,2,"KD, KI",r2,min,-2.0,60,5,202,142,0.29589973905714206,0.32991131315233585,0.23673796250108753
2048,false,false,11,"KD, KI",r2,min,-2.0,60,5,202,142,0.28532994445061804,0.27095794443842924,0.29551617408800746
2048,false,false,3,"KD, KI, EC50",r2,min,-2.0,60,5,206,144,0.2911417794298627,0.2552223579528948,0.32442954486553455
2048,false,false,2,"KD, KI, EC50",r2,min,-2.0,60,5,206,144,0.2800489056737256,0.27464353619444665,0.2790631300606136
2048,false,false,11,"KD, KI, EC50",r2,min,-2.0,60,5,206,144,0.2764947695937577,0.2637533118188764,0.2861613488072943
2048,false,false,3,"KD, KI",r2,min,-2.0,60,5,202,142,0.302572875969168,0.272368670251545,0.33300170293148146
2048,true,true,1,"KD, KI",r2,min,-2.0,60,5,202,142,0.29652852175642563,0.29685628028995986,0.29102756046930955
2048,false,false,5,"KD, KI, EC50",r2,min,-2.0,60,5,206,144,0.30025230795344915,0.26586537178543257,0.33702398880142287
2048,true,true,3,"KD, KI, EC50, IC50",r2,min,-2.0,60,5,293,107,0.3072537989296702,0.26930636863658663,0.34427382988463984
2048,false,false,7,"KD, KI, EC50",r2,min,-2.0,60,5,206,144,0.26850901768687674,0.22977267886327088,0.31369458818933255
2048,false,false,1,"KD, KI",r2,min,-2.0,60,5,202,142,0.29276031383043627,0.31064744430762437,0.27129947307222085
2048,false,false,11,"KD, KI, EC50, IC50",r2,min,-2.0,60,5,293,107,0.3391158591423629,0.33721555379991014,0.33741701365886606
2048,false,false,9,"KD, KI, EC50, IC50",r2,min,-2.0,60,5,293,107,0.3366590025271075,0.32245213078926216,0.35120696077626906
2048,false,false,5,"KD, KI, EC50, IC50",r2,min,-2.0,60,5,293,107,0.34419462673427165,0.325684341260194,0.35794103831318697
2048,true,true,1,"KD, KI, EC50, IC50",r2,min,-2.0,60,5,293,107,0.3239418990449599,0.3322004994789651,0.31227050474224066
2048,false,false,7,"KD, KI, EC50, IC50",r2,min,-2.0,60,5,293,107,0.33808073281189965,0.321866805881662,0.34786161534395454
2048,false,false,9,"KD, KI, EC50",r2,min,-2.0,60,5,206,144,0.27267805792055433,0.2508251486537738,0.29409960846793975
2048,false,false,2,"KD, KI",r2,min,-2.0,60,5,202,142,0.28403764707444545,0.2881785677532465,0.2760166744485886
2048,true,true,2,"KD, KI, EC50, IC50",r2,min,-2.0,60,5,293,107,0.3166481083929392,0.2806956236907908,0.3462321603734537
2048,false,false,1,"KD, KI, EC50, IC50",r2,min,-2.0,60,5,293,107,0.3697379447753802,0.3441336891155065,0.39321080772964767
2048,false,false,7,"KD, KI",r2,min,-2.0,60,5,202,142,0.2647072321386401,0.235496394441377,0.29472327676990423
2048,false,false,2,"KD, KI, EC50, IC50",r2,min,-2.0,60,5,293,107,0.36567765520117024,0.34795582462307684,0.3778306274394926
2048,false,false,3,"KD, KI, EC50, IC50",r2,min,-2.0,60,5,293,107,0.3366130473001328,0.3342059777245745,0.3368370721057154
2048,false,false,1,"KD, KI, EC50",r2,min,-2.0,60,5,206,144,0.2845625759845587,0.27402933964129833,0.28942866486893737
2048,false,false,9,"KD, KI",r2,min,-1.0,60,5,202,142,0.280043693333957,0.23164846514505197,0.3326511731722088
2048,true,true,3,"KD, KI",r2,min,-1.0,60,5,202,142,0.28307244813968563,0.2896513225095531,0.2657643614928339
2048,false,false,5,"KD, KI",r2,min,-1.0,60,5,202,142,0.28267413936691704,0.2456752706068365,0.3206623024429167
2048,true,true,2,"KD, KI",r2,min,-1.0,60,5,202,142,0.29589973905714206,0.32991131315233585,0.23673796250108753
2048,false,false,11,"KD, KI",r2,min,-1.0,60,5,202,142,0.28532994445061804,0.27095794443842924,0.29551617408800746
2048,false,false,3,"KD, KI, EC50",r2,min,-1.0,60,5,206,144,0.2911417794298627,0.2552223579528948,0.32442954486553455
2048,false,false,2,"KD, KI, EC50",r2,min,-1.0,60,5,206,144,0.2800489056737256,0.27464353619444665,0.2790631300606136
2048,false,false,11,"KD, KI, EC50",r2,min,-1.0,60,5,206,144,0.2764947695937577,0.2637533118188764,0.2861613488072943
2048,false,false,3,"KD, KI",r2,min,-1.0,60,5,202,142,0.302572875969168,0.272368670251545,0.33300170293148146
2048,true,true,1,"KD, KI",r2,min,-1.0,60,5,202,142,0.29652852175642563,0.29685628028995986,0.29102756046930955
2048,false,false,5,"KD, KI, EC50",r2,min,-1.0,60,5,206,144,0.30025230795344915,0.26586537178543257,0.33702398880142287
2048,true,true,3,"KD, KI, EC50, IC50",r2,min,-1.0,60,5,293,107,0.3072537989296702,0.26930636863658663,0.34427382988463984
2048,false,false,7,"KD, KI, EC50",r2,min,-1.0,60,5,206,144,0.26850901768687674,0.22977267886327088,0.31369458818933255
2048,false,false,1,"KD, KI",r2,min,-1.0,60,5,202,142,0.29276031383043627,0.31064744430762437,0.27129947307222085
2048,false,false,11,"KD, KI, EC50, IC50",r2,min,-1.0,60,5,293,107,0.3391158591423629,0.33721555379991014,0.33741701365886606
2048,false,false,9,"KD, KI, EC50, IC50",r2,min,-1.0,60,5,293,107,0.3366590025271075,0.32245213078926216,0.35120696077626906
2048,false,false,5,"KD, KI, EC50, IC50",r2,min,-1.0,60,5,293,107,0.34419462673427165,0.325684341260194,0.35794103831318697
2048,true,true,1,"KD, KI, EC50, IC50",r2,min,-1.0,60,5,293,107,0.3239418990449599,0.3322004994789651,0.31227050474224066
2048,false,false,7,"KD, KI, EC50, IC50",r2,min,-1.0,60,5,293,107,0.33808073281189965,0.321866805881662,0.34786161534395454
2048,false,false,9,"KD, KI, EC50",r2,min,-1.0,60,5,206,144,0.27267805792055433,0.2508251486537738,0.29409960846793975
2048,false,false,2,"KD, KI",r2,min,-1.0,60,5,202,142,0.28403764707444545,0.2881785677532465,0.2760166744485886
2048,true,true,2,"KD, KI, EC50, IC50",r2,min,-1.0,60,5,293,107,0.3166481083929392,0.2806956236907908,0.3462321603734537
2048,false,false,1,"KD, KI, EC50, IC50",r2,min,-1.0,60,5,293,107,0.3697379447753802,0.3441336891155065,0.39321080772964767
2048,false,false,7,"KD, KI",r2,min,-1.0,60,5,202,142,0.2647072321386401,0.235496394441377,0.29472327676990423
2048,false,false,2,"KD, KI, EC50, IC50",r2,min,-1.0,60,5,293,107,0.36567765520117024,0.34795582462307684,0.3778306274394926
2048,false,false,3,"KD, KI, EC50, IC50",r2,min,-1.0,60,5,293,107,0.3366130473001328,0.3342059777245745,0.3368370721057154
2048,false,false,1,"KD, KI, EC50",r2,min,-1.0,60,5,206,144,0.2845625759845587,0.27402933964129833,0.28942866486893737
2048,false,false,9,"KD, KI",r2,min,-0.5,60,5,202,142,0.280043693333957,0.23164846514505197,0.3326511731722088
2048,true,true,3,"KD, KI",r2,min,-0.5,60,5,202,142,0.28307244813968563,0.2896513225095531,0.2657643614928339
2048,false,false,5,"KD, KI",r2,min,-0.5,60,5,202,142,0.28267413936691704,0.2456752706068365,0.3206623024429167
2048,true,true,2,"KD, KI",r2,min,-0.5,60,5,202,142,0.29589973905714206,0.32991131315233585,0.23673796250108753
2048,false,false,11,"KD, KI",r2,min,-0.5,60,5,202,142,0.28532994445061804,0.27095794443842924,0.29551617408800746
2048,false,false,3,"KD, KI, EC50",r2,min,-0.5,60,5,206,144,0.2911417794298627,0.2552223579528948,0.32442954486553455
2048,false,false,2,"KD, KI, EC50",r2,min,-0.5,60,5,206,144,0.2800489056737256,0.27464353619444665,0.2790631300606136
2048,false,false,11,"KD, KI, EC50",r2,min,-0.5,60,5,206,144,0.2764947695937577,0.2637533118188764,0.2861613488072943
2048,false,false,3,"KD, KI",r2,min,-0.5,60,5,202,142,0.302572875969168,0.272368670251545,0.33300170293148146
2048,true,true,1,"KD, KI",r2,min,-0.5,60,5,202,142,0.29652852175642563,0.29685628028995986,0.29102756046930955
2048,false,false,5,"KD, KI, EC50",r2,min,-0.5,60,5,205,144,0.29875426824531853,0.26278725447286105,0.33702398880142287
2048,true,true,3,"KD, KI, EC50, IC50",r2,min,-0.5,60,5,293,107,0.3072537989296702,0.26930636863658663,0.34427382988463984
2048,false,false,7,"KD, KI, EC50",r2,min,-0.5,60,5,206,144,0.26850901768687674,0.22977267886327088,0.31369458818933255
2048,false,false,1,"KD, KI",r2,min,-0.5,60,5,202,142,0.29276031383043627,0.31064744430762437,0.27129947307222085
2048,false,false,11,"KD, KI, EC50, IC50",r2,min,-0.5,60,5,293,107,0.3391158591423629,0.33721555379991014,0.33741701365886606
2048,false,false,9,"KD, KI, EC50, IC50",r2,min,-0.5,60,5,293,107,0.3366590025271075,0.32245213078926216,0.35120696077626906
2048,false,false,5,"KD, KI, EC50, IC50",r2,min,-0.5,60,5,293,107,0.34419462673427165,0.325684341260194,0.35794103831318697
2048,true,true,1,"KD, KI, EC50, IC50",r2,min,-0.5,60,5,293,107,0.3239418990449599,0.3322004994789651,0.31227050474224066
2048,false,false,7,"KD, KI, EC50, IC50",r2,min,-0.5,60,5,293,107,0.33808073281189965,0.321866805881662,0.34786161534395454
2048,false,false,9,"KD, KI, EC50",r2,min,-0.5,60,5,205,145,0.2714401085208769,0.25091396854642056,0.2917672345371768
2048,false,false,2,"KD, KI",r2,min,-0.5,60,5,202,142,0.28403764707444545,0.2881785677532465,0.2760166744485886
2048,true,true,2,"KD, KI, EC50, IC50",r2,min,-0.5,60,5,293,107,0.3166481083929392,0.2806956236907908,0.3462321603734537
2048,false,false,1,"KD, KI, EC50, IC50",r2,min,-0.5,60,5,293,107,0.3697379447753802,0.3441336891155065,0.39321080772964767
2048,false,false,7,"KD, KI",r2,min,-0.5,60,5,202,142,0.2647072321386401,0.235496394441377,0.29472327676990423
2048,false,false,2,"KD, KI, EC50, IC50",r2,min,-0.5,60,5,293,107,0.36567765520117024,0.34795582462307684,0.3778306274394926
2048,false,false,3,"KD, KI, EC50, IC50",r2,min,-0.5,60,5,293,107,0.3366130473001328,0.3342059777245745,0.3368370721057154
2048,false,false,1,"KD, KI, EC50",r2,min,-0.5,60,5,206,144,0.2845625759845587,0.27402933964129833,0.28942866486893737
2048,false,false,9,"KD, KI",r2,min,-0.25,60,5,201,143,0.2792073324678555,0.2282069248064412,0.3341202155882358
2048,true,true,3,"KD, KI",r2,min,-0.25,60,5,200,144,0.2867454549675853,0.2903841640660537,0.27284632881551824
2048,false,false,5,"KD, KI",r2,min,-0.25,60,5,201,143,0.28642998700463407,0.2487987975440781,0.32551728649834827
2048,true,true,2,"KD, KI",r2,min,-0.25,60,5,202,142,0.29589973905714206,0.32991131315233585,0.23673796250108753
2048,false,false,11,"KD, KI",r2,min,-0.25,60,5,201,142,0.28532994445061804,0.27095794443842924,0.29551617408800746
2048,false,false,3,"KD, KI, EC50",r2,min,-0.25,60,5,206,144,0.2911417794298627,0.2552223579528948,0.32442954486553455
2048,false,false,2,"KD, KI, EC50",r2,min,-0.25,60,5,204,146,0.2817501424023799,0.2749079983228662,0.28229904233936204
2048,false,false,11,"KD, KI, EC50",r2,min,-0.25,60,5,205,145,0.2753854715938521,0.263802178174536,0.2839830882604176
2048,false,false,3,"KD, KI",r2,min,-0.25,60,5,202,142,0.302572875969168,0.272368670251545,0.33300170293148146
2048,true,true,1,"KD, KI",r2,min,-0.25,60,5,200,143,0.2961154323669575,0.2941887081680524,0.2936743902211951
2048,false,false,5,"KD, KI, EC50",r2,min,-0.25,60,5,204,145,0.29720917648512285,0.26262828525715265,0.33426989582442856
2048,true,true,3,"KD, KI, EC50, IC50",r2,min,-0.25,60,5,292,108,0.3074228174578501,0.26930636863658663,0.34459145217341053
2048,false,false,9,"KD, KI",r2,min,0.0,60,5,185,156,0.2795548167590695,0.2358722028084845,0.32681683207116774
2048,true,true,3,"KD, KI",r2,min,0.0,60,5,187,153,0.2729764622413581,0.2675873193611607,0.2684650149723119
2048,false,false,5,"KD, KI",r2,min,0.0,60,5,188,153,0.2715570121210657,0.24262510332506831,0.3008358720929837
2048,true,true,2,"KD, KI",r2,min,0.0,60,5,185,156,0.27814115244984455,0.3119383955761044,0.21905316462544105
2048,false,false,11,"KD, KI",r2,min,0.0,60,5,183,158,0.2814602837624044,0.27872017182782965,0.27566829466322884
